codigo_ot,equipo,clavero,actuacion,fecha_creacion,descripcion_ot,descripcion_averia,descripcion_reparacion,comentarios
8898068,7066-CO_924-M1,FRE010104,T70,6/19/2023 17:08,"UT924 M1-Fuga en TA POR FALLO DE EPAC, PERDIDAS 3BAR EN 40SEG EN TRACCION",COMENTARIOS,COMENTARIOS,"<html>19-6-23<div>IÑAKI M GABI</div><div><br></div><div>SE DESMONTA EPAC Y SE HACE LIMPIEZA INTERNA DE ELECTROVALVULAS Y VALVULA RELE</div><div>PENDIENTE VERIFICAR EN REMOTO SI YA NO HAY FUGAS EN SERVICIO EN TRACCION</div></html>#					<html>04/07/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>NO HA VUELTO A HABER FUGA.</div></html>"
2959178,7066-UT_912,FRE06,"""""",10/11/2013 10:49,UT 912 M1 COLOCACION DISCO NUEVO Y NO HA FRENADO,REGULACION DE DISCO NUEVO,SE REGULA,09.10.2013 LAURE UT 912 M1##EJE1 DISCO NUEVO. NO HA FRENADO. SE REGULA Y QUEDA EN OBSERVACION##FUNCIONA CORRECTAMENTE. SE LE HACEN VARIAS PRUEBAS Y SIGUE HACIENDO BIEN
9184104,7066-CO_912-M1,FRE0708,T62,12/1/2023 12:10,UT912 M1 BOG1 SIRGA ROTA DEL FRENO ESTACIONAMIENTO,SIRGA CORTA ROTA,CAMBIO SIRGA,""""""
8564185,7066-CO_903-M1,FRE0104,T79,12/3/2022 6:39,M1-Retardo en desaplicación Freno Estacionamiento_EQ1 VER LINK,"LA PRESION ES OK, EL PRESOSTATO TARDA MAS DE 2 SEG, EN DESAPLICAR",PUNTUAL,"Freno estacionamiento cuesta desaplicar#					<html><span style=""color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,"">903. M1 RETARDO EN FRENO ESTACIONAMIENTO , PB OK A 7 BARES, LIMPAR VALVULA&nbsp,</span><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=903&amp,startDT=2023-01-11T08:18:39.000Z&amp,endDT=2023-01-11T08:19:59.000Z&amp,templateId=525&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, font-family: Roboto, sans-serif, font-size: 16px,"">UT 903 - 11 ene. 2023 9:18:39</a></html>"
9471493,7066-CO_917-M2,FRE09,T79,5/14/2024 9:03,ROSMIMAN UT 917 M2 AL SALIR DE AMARA LA UT VA FRENADA HASTA Q ENTRA EN SUPERVISI,INEXISTENTE,INEXISTENTE,""""""
2341164,7066-CO_914-R2,FRE0113,"""""",5/22/2012 10:30,UT 914 R2 CAMBIAR EPAC,FALLO GRACE ANTIBLOQUEO WSP,CAMBIAR EPAC,"18-5-12 JOSERRA YOSCAR#CAMBIAR EPAC, POSIBLE FALLO GRAVE ANTIBLOQUEO WSP#SE CAMBIA EPAC EN PRUEBAS"
8298091,7066-CO_919-R2,FRE0708,T62,6/20/2022 7:23,UT919 R2 FRENO ESTACIONAMIENTO SIRGA ROTA,SIRGA ROTA,CAMBIO SIRGA Y PRUEBAS,""""""
7841890,7097-CO_973-M1,FRE09,T79,9/21/2021 7:48,ROSMIMAN UT 973 DESDE M1 AL 3030 FALLO COMUNICACIONES EPAC,FALLO PUNTUAL,NO SE REPRODUCE INCIDENCIA,21-9-21###IBAI AITZ###EN HMI PIDE ANULAR EPAC POR FALLO EN M1#SE REVISAN REGISTROS DE HMI Y EPAC#SE VEN UN FALLO DE COMUNICACION BUS-ECHELON#SE REINICIA LA UNIDAD Y DESAPARECE LA ALARMA
8623044,7066-CO_915-M2,FRE0104,T70,1/12/2023 6:45,M2-Retardo en aplicación Freno Estacionamiento_EQ1VER LINK,"ANTI RETORNO SUCIAS, SOBRE TODO M2",LIMPIEZA ANTIRETORNO FRENO M2 Y R2. PRUEBA,"Freno estacionamiento cuesta desaplicar#					<html>ver link<br><div><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=915&amp,startDT=2023-01-15T19:36:40.000Z&amp,endDT=2023-01-15T19:43:38.000Z&amp,templateId=522&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, font-family: Roboto, sans-serif, font-size: 16px,"">UT 915 - 15 ene. 2023 20:36:40</a></div><div><br></div><div>le cuesta aplicar. revisar corredera</div></html>"
6234976,7066-CO_925-M2,FRE0703,T62,11/21/2018 13:20,UT 925 M1-M2 ZAPATA FOGUEADAS,FOGUEADA,SUSTITUIDA,""""""
9923905,7066-CO_912-R2,FRE0707,T62,1/7/2025 12:46,UT912 R2 BOG6 SIRGA F.E. NO ACTUA,NO ACTUA,CAMBIO SIRGA,null
8248096,7097-UT_977,FRE07,T79,5/18/2022 10:35,UT977 AL3280 FALLO AL APLICAR FRENO ESTACIONAMIENTO EN M2 CBM,AL PULSAR BOTÓN ESTACIONAMIENTO M2 NO APLICA FRENO ESTACIONAMIENTO DE TODA LA UT,"FUNCIONA OK,PERO SE LIMPIA RELE 33K01 M2 ACTIVACION ESTACIONAMIENTO.",18/05/2022 ANGEL#AL PULSAR EL BOTÓN DE ESTACIONAMIENTO DE M2 NO APLICA FRENO ESTACIONAMIENTO DE TODA LA UT. OCURRE EL DÍA 16/05/2022 DE 17:22-17:26.#
6971941,7066-UT_901,FRE010113,T71,2/20/2020 15:42,UT 901 PRUEBA DETECCION FUNCIONAMIENTO ANTIRRETORNO,FALLO DE DOS VALVULAS ANTIRRETORNO,SE CAMBIAN,"23 03 2020 LAURE , LANDER , ANDONI###SE OBSERVA QUE TRAS QUITAR TDP LA SUSPENSION DE R2 SE VIENE ABAJO Y R1 PIERDE POCO A POCO#SE SUSTITUYEN LOS 2 ANTIRRETORNOS#SE SUSTITUYE BIELA ANTIVALANCEO R2 POR ESTAR MUY DURA###VER EVOLUCION"
7067656,7066-CO_915-M1,FRE1103,T71,4/27/2020 8:54,UT 915 M1 BOG 1 DRCHA FUGA EN VALVULA NIVELACION,FUGA,SUSTITUCION,""""""
9240336,7066-CO_907-R1,FRE0101,T71,1/3/2024 7:55,ROSMIMAN UT 907 R1 SE QUEDA PILLADO FRENO DE SERVICIO,FALLO EPAC,SUSTITUCION,"<html><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=907&amp,startDT=2024-01-02T19:04:49&amp,endDT=2024-01-02T19:07:49&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, font-family: Roboto, sans-serif, font-size: 16px,"">UT 907 - 2 ene. 2024 19:04:49</a><span style=""color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,"">&nbsp,EPAC R1&nbsp,</span><span style=""box-sizing: border-box, font-weight: bolder, color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,"">NS67,</span><span style=""color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,"">&nbsp,FALLO DE HIBRIDO DE EMERGENCIA HACE APLICAR FRENO EN R1, SUSTITUIR EPAC Y SUSTITUIR GIBRIDO EM</span></html>#					<html>03 01 2024&nbsp, &nbsp, ANTON , LAURE , ARANETA&nbsp,<div><br></div><div>N/S RETIRADO&nbsp, &nbsp, &nbsp, 067</div><div>N/S COLOCADO&nbsp, &nbsp, 033</div></html>"
6164789,7097-UT_954,FRE010304,T70,10/4/2018 10:26,UT 954 M1-M2 FRENO ESTACIONAMIENTO NO ACTUAN BIEN,M1 YM2 TARDAN MUCHO EN APLICAR EL FRENO ESTACIONAMIENTO,CAMBIAR JUNTAS DE AMBAS ELECTROVALVULAS CORREDERAS,""""""
7481601,7066-UT_930,FRE09,T70,2/1/2021 9:44,ROSMIMAN UT 930 AL 3081 RELE 30K01 SIEMPRE ACTIVO AMBAS CABINAS,COMENTARIOS,COMENTARIOS,"01/02/2021      IKER/IBAI###EPAC M1 MAL,FALLA RP1#SE REALIZAN PRUEBAS EN VIA 0 Y SE REPRODUCE EL FALLO#SE AISLAN FRENOS EN B1 Y B2 DE M1 Y FUNCIONA OK#FALLO EPAC M1, FRENA PORQUE EL RP1 DETECTA  PRESION EN LOS CILINDROS#SE CAMBIA PRESOSTATO RP/RP1 EN M1#SE PRUEBA EN VIA 0#OK"
7192332,7066-CO_921-M2,FRE0706,T71,7/28/2020 10:49,UT921 M2 BOG7 TRINQUETE FRENO ESTACIONAMIENTO NO ENGRANA,CILINDRO FRENO MAL,SUSTITUCION,VA CON REP. EXTERNA Nº 431889
9912457,7097-CO_961-M1,FRE0103,T70,12/31/2024 7:51,UT961 M1 US3225A RETARDO/NO APLICACION FRENO ESTACIONAMIENTO,COMENTARIOS,CAMBIO DE JUNTAS EN CORREDERA,"<html><div><font face=""helvetica, arial, verdana, sans-serif"">02/01/2025</font></div><div><font face=""helvetica, arial, verdana, sans-serif""><br></font></div><div><font face=""helvetica, arial, verdana, sans-serif"">DESDE EL 26/12 PUNTUALMENTE EPAC M1 NO APLICA FRENO ESTACIONAMIENTO O TARDA MAS DE LO NORMAL, REVISAR JUNTAS TORICAS DE VALVULA BAJO EPAC (CE12110100M05)</font></div></html>"
9299602,7288-CO_942-R1,FRE0101,T71,2/5/2024 17:12,UT 942 R1 NO FUNCIONA FRENO ESTACIONAMIENTO,FALLO INTERNO EPAC,SE CAMBIA,"<html>05 02 2024&nbsp, LANDER<div><br></div><div>NO SE EXCITA E.V. FRENO ESTACIONAMIENTO</div><div>SE CAMBIA</div><div><br></div><div>N/S RETIRADO...004</div><div>N/S COLOCADO...005</div></html>"
6380136,7066-CO_903-M1,FRE07,T79,2/21/2019 17:23,UT903 M1 BOG1 SIRGA DE ESTACIONAMIENTO ROTA,SIRGA ROTA,SE CAMBIA,""""""
7695532,7066-CO_901-M1,FRE0101,T71,6/16/2021 14:49,UT 901 M1 FALLO EPAC,COMENTARIOS,SE CAMBIA EPAC Y SE PASA PROTOCOLO,"17.06.21	ANTON#SE CAMBIA EPAC#N.S. MONTADO	063#N.S. RETIRADO	043#					17 06 2021 TITO ###SE PASA PROTOCOLO #OK#					EPAC M - N/S 43 - NCR 484135"
8405596,7066-CO_902-M1,FRE010104,T71,8/29/2022 9:54,ROSMIMAN UT902 M1 ANOMALIA PRESION OBJETIVO EPAC-JA,DOC,COMENTARIOS,"29-8-22#IBAI###FALLO PUNTUAL POR NO HABER LLEGADO PRESION ESTIMADA A TIEMPO###SE REVISAN REGISTROS Y SOLO HA FALLADO 1 VEZ#SE REVISAN REG DE EPAC M1 DA UN ERROR F014 ""FALLO DE INTEGRIDAD"" ERROR MENOR#FALLO PUNTUAL#, VER EVOLUCION #					12 09 2022  TITO#SE LIMPIA VALVULA EVF Y EVS#SE PRUEBA. OK###VER EVOLUCION##					<html>16/09/22 ARITZ<div>VUELVE A FALLAR DOS DIAS CONTINUADOS. VER MIERCOLES 21 SI SE HAN VUELTO A REPETIR, PARA DECIDIR SI CAMVIAR ELECTROVALVULAS</div></html>#					<html>21 09 2022&nbsp, ALAIN<div><br></div><div>SE CAMBIAN EVF Y EVS</div><div>SE REALIZAN VARIAS FRENADAS Y DESFRENADAS. OK</div><div><br></div><div>VER EVOLUCION</div></html>#					<html>23.09.22<span style=""white-space:pre"">	</span>ISMA / TITO<div>SE REVISA FUNCIONAMIENTO EN TREN. OK</div><div>SE REVISAN ALARMAS CBM, OK, SIN FALLOS</div></html>#					<html>26.09.22<span style=""white-space:pre"">	</span>ISMA<div>CBM. SIN FALLOS</div></html>"
9011060,7097-CO_968-R1,FRE0103,T70,8/28/2023 13:21,UT 968 FRENO ESTACIONAMIENTO DE R EN FALLO,FRENO NO LIBERA,SE CAMBIAN JUNTAS DE CORREDERA,<html>28/08/2023 AITZ<div><br></div><div>SE CAMBIAN JUNTAS DE VALVULAS CORREDERA</div></html>
8539462,7066-UT_920,FRE0101,T79,11/20/2022 6:40,DISCREPANCIA VELOCIDAD ANGULAR|ABIADURA ANGELUARRAREN DESADOSTAS.,COMENTARIOS,VER EVOLUCION,"LA VELOCIDAD ANGULAR DE ALGÚN EJE FUERA DE LA MEDIA DE LOS EJES#					<html>21.11.2022<span style=""white-space:pre"">	</span>ISMA<div>DIA 19 A LAS 8:07h SE PIERDE VELOCIDAD EN SENSOR 1 DE R1</div><div>NO HA VUELTO A FALLAR HASTA HOY</div><div>SE COMPRUEBA CAJA DE CONEXION DEL SENSOR Y NO TIENE AGUA</div><div>SE INTERCAMBIAN EPAC R1 Y R2</div><div>VER EVOLUCION</div></html>#					<html>12.12.22<span style=""white-space:pre"">	</span>ISMA<div>ANALIZAN FALLOS EN REMOTO Y SON PATINAJES</div></html>"
9195508,7066-CO_920-M2,FRE0101,T70,12/9/2023 6:01,M2-OT_US3225A_EQ1 Retardo en la aplicación Freno Estacionamiento_EQ1,VALVULA SUCIA,SE LIMPIA Y ENGRASA,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=920&startDT=2023-12-07T03:49:00.000Z&endDT=2023-12-07T05:49:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>"
8035786,7066-CO_907-M1,FRE0101,T71,1/11/2022 12:53,UT 907 M1 FALLOS EPAC  SUSPENSION PUNTUALES,ERRORES DE PESO,SUSTITUCION,11 01 2022 LAURE ###N/S RETIRADO      037#N/S COLOCADO    067
7650414,7066-CO_924-R2,FRE0101,T70,5/19/2021 10:46,CBM: UT924 R2 ANTIRETORNO FRENO MAL,FALLOS DESDE INDICADORES REMOTO,"SE REPARAN ANTIR. FRENO M1, ANTIR. SUSP. M1,R1,R2,M2",20/05/2021      IÑAKI M###SE LIMPIA ANTIRRETORNO#OK
5872766,7066-CO_913-R2,FRE0707,T70,4/9/2018 13:10,UT 913 R1 BOG 6 FRE ESTACIONAMIENTO NO ACTUA,BULON MAL,SE MECANIZA,""""""
9935434,7097-CO_962-R1,FRE04,T70,1/13/2025 7:40,UT962 R1 OT_US3203 FUGA ANTIRRETORNO TA (FRENO). REMOTO,FALLO PUNTUAL 9-13/10. DEJAR SOLIC. (REVIS. 17/01),FALLO PUNTUAL 9-13/10. DEJAR SOLIC. (REVIS. 17/01),"<html>20/01/2025<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>DESDE EL 09/01 NO RETIENEN NUNCA PRESIÓN TA (VALVULA CAMBIADA POR UNA NUEVA EL 27/12/2024 AL NO HABER KIT, OT9896832). REVISAR INTERNAMENTE Y SI OK, INTERCAMBIAR CON OTRO COCHE.&nbsp,</div></html>#					<html>22-1-25<div>OSKAR T</div><div><br></div><div>AL SOLTAR VALVULA SE OBSERVA QUE SOLO TIENE UNA JUNTA DE LAS 2 QUE TIENE LA VALVULA</div><div>SE PONE JUNTA</div><div><br></div><div>VERIFICAR EN REMOTO SI PUEDE SER ORIGEN DEL FALLO, SINO SEGUIR ANALIZANDO</div></html>#					<html>31/01/2025<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>SIGUE SIN RETENER PRESIÓN, CAMBIAR KIT Y VERIFICAR EN BANCO NEUMÁTICO ANTES DE MONTAR EN TREN Y TRAS MONTAR EN TREN.</div></html>#					<html>31-1-25<div>AITZ</div><div><br></div><div>SE DESMONTA Y SE CAMBIA KIT DE REPARACION</div><div>VER EVOLUCION</div></html>#					<html>14/03/2024<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div><div>PARECE QUE SIGUE FUGANDO. INTERCAMBIAR ANTIRRETORNOS ENTRE COCHES PARA DESCARTAR TAMBIÉN VALVULERÍA</div></div></html>"
2850998,7066-CO_923-M1,FRE07,"""""",7/19/2013 10:55,UT 923 M1 EJE 3 TIMONERIA ESTACIONAMINETO FRENADA,TIMONERIA FRENO ESTAC FRENADA,CAMBIAR CILINDRO FRENO,"12.07.2013 IKER#EJE 3 DE M1 TIMONERIA FRENO DE ESTACIONAMIENTO SE QUEDA FRENADO.#CILINDRO DE FRENO DE TIMONERIA CON FALLO.#NO SE SEABE CUAL.#SE DESMONTA CON TECNICO DE FAIVELEY Y SE MONTA EL DE GARANTIA.#PBECFP254-160#FT0010762-100-00##N/S MALO: 0087019#N/S BUENO: 0088738#					10/07/2013     AITZ/ASIER  ##UT 923 EJE 3/M1 AGARROTADO. UNIDAD EN GERNIKA#SE CAMBIAN PASTILLAS Y SE PRUEBA. OK#					10/07/2013   JOSERRA/ENRIKE##UT 923 COMPROBACION DE ZAPATAS DE FRENO EJE 2 Y EJE 3 POR QUEDARSE FRENADAS#CAMBIAR ZAPATAS EN EJES 2 Y 3 Y PROBAR VARIAS VECES#EJE 2 ACTUA CORRECTAMENTE#EJE 3 ZAPATAS QUEDAN MUY PEGADAS AL DISCO, COMO SI NO ACTUARA CORRECTAMENTE EL CILINDRO DE FRENO"
4499438,7066-UT_901,FRE0603,"""""",2/3/2016 12:16,UT 901 CAMBIO DE ZAPATAS POR DESPRENDIMIENTO DE MATERIAL,DESPRENDIMIENTO DE MATERIAL EN ZAPATAS,CAMBIO DE ZAPATAS,"M2 EJE 14 LADO INTERIOR&nbsp,#M2 EJE 15 LADO INTERIOR"
10051860,7097-CO_959-M1,FRE0101,T70,3/10/2025 23:26,UT959 M1 EPAC Nº:39 OSCILA TPIL. VERIFICAR EN TREN,null,null,"<html>14/03/2025<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>TPIL VARÍA CADA ~1 MIN Y PROVOCA QUE SE VACIE LA PRESIÓN TA.</div></html>"
8558867,7066-CO_904-M1,FRE09,T79,11/30/2022 6:41,M1-FALLO RELÉ 30K01 SIEMPRE ACTIVO- PROVOCADO POR FALLO DE LECTURA EM ESPORADICA,COMENTARIOS,NO VUELVE A FALLAR,""""""
8843996,7097-CO_976-M1,FRE0101,T70,5/18/2023 15:01,UT976 M1 ANTIRRETORNO FRENO MAL CBM,ANTIRRETORNO FRENO MAL DURANTE DÍAS,SOLTAR VÁLVULA Y REVISAR CHAMPIÑÓN INTERNO,""""""
4450710,7066-CO_926-R1,FRE0403,"""""",1/8/2016 11:08,ROSMIMAN UT 926 R1 ANULADO EPAC,EPAC DE R1 ANULADO,CAMBIO DE EPAC R1,"8-1-16#SERGIO IÑAKI G##SE DESCARGAN REGISTROS DE HMI Y DE LOS 4 EPACS#SE ANALIZAN REGISTROS Y SE VE QUE FALLA EPAC DE R1 EN VARIOS DIAS#SE COMPRUEBAN CONECTORES Y CAJAS DE CONEXION EN BUSCA DE HUMEDAD. NO HAY##SE CAMBIA EPAC R1 &nbsp,&nbsp,#SE MUEVE UNIDAD Y OK##MONTADO &nbsp,020#QUITADO 049#					SE DEJARA EN REVISADO POR ALMACÉN, PORQUE SE TIENE UNA REPARACIÓN EXTERNA (NCR 208411)"
9329969,7066-CO_910-R1,FRE0708,T62,2/23/2024 12:25,UT910 R1 SIRGA FRENO ESTACIONAMIENTO ROTA,SIRGA ROTA,CAMBIO,""""""
8488928,7066-CO_917-M2,FRE12,T62,10/20/2022 10:19,UT 917 M2 BOG 7 MANGUERA NEUMATICA CON FUGA,MANGUERA PINCHADA,SE CAMBIA,""""""
6211359,7066-CO_912-R1,FRE0707,T70,11/5/2018 16:54,UT 912 R1 FRENO ESTACIONAMIENTO NO LIBERA,SE LIMA TRINQUETE Y AJUSTAN SIRGAS,OK,""""""
8689321,7066-CO_923-R2,FRE0708,T62,2/20/2023 13:05,UT 923 R2 SIRGA FRENO ESTACIONAMIENTO ROTA,SIRGA ROTA,SE SUSTITUYE,""""""
8658866,7066-CO_922-R2,FRE0101,T70,2/1/2023 17:03,UT922 R2 RETARDO EN APLICACION DEL FRENO ESTACIONAMIENTO,VALVULA PB SUCIA,"SOLTAR, LIMPIAR Y PROBAR",""""""
2091621,7066-UT_909,FRE02,"""""",11/30/2011 15:49,UT 909 M1-M2 FUGA VALVULAS FRENO ESTACIONAMIENTO,FUGA EN VALVULAS,CAMBIAR JUNTAS,28-11-11 JOSERRA E IÑIGO#VALVULAS DE FRENO ESTACIONAMIENTO FUGAN#JUNTAS TORICAS DETERIORADAS#SUSTITUCION DE JUNTAS TORICAS
5791432,7097-UT_973,FRE09,T79,2/23/2018 8:11,ROSMIMAN UT 973 FALLO COMUNICACION EPAC,FALLO  DE COMUNICACIONES,COLOCADAS TARJETAS TYCO DE 959 DE COCHE M1/M2,"23-2-18#JM  IÑAKI G##FALLO DE COMUNICACIONES##SE DESCARGAN REGISTROS DE HMI DE AMBAS CABINAS Y EN M2 NO HA REGISTRADO DIAS ENTEROS##SE COMPRUEBAN CONECTORES DE MVB, TARJETAS TICO... Y SE ENCUENTRA CONECTOR DE ALIMENTACION DE LA IO8 DE R SIN APRETAR Y A MEDIO CONECTAR##SE INTERCAMBIAN LAS DOS TICOS DE LA UT CON LA UT-959#EN SEGUIMIENTO#					15-3-18##JM##DESDE EL DIA 23-2-18 NO SE VUELVE A REPRODUCIR LA INCIDENCIA"
3017235,7066-UT_925,FRE0603,"""""",11/22/2013 13:30,UT 925 DESMONTAR ZAPATAS FRENO,UT 925 DESMONTAR ZAPATAS FRENO,"""""",21.11.2013 MIKEL#DESMONTAR ZAPATAS DE FRENO PARA COMPROBAR SI DESGASTAN BIEN O SI TIENEN PARTICULAS METALICAS DEL DISCO INCRUSTADAS
2115011,7066-UT_902,FRE0113,"""""",12/26/2011 9:57,UT 902 CAMBIO TARJETAS EPAC,CAMBIO TARJETAS,CAMBIO TARJETAS,22-12-11 JAVI#CAMBIO TARJETAS EN EPAC#MODIFICACION TARJETA#SE DA ASISTENCIA A TECNIOC FAIVELEY PARA CAMBIAR TARJETAS DE EPAC. SE MODIFICAN
4137718,7066-CO_929-M2,FRE07,"""""",8/5/2015 8:31,ROSMIMAN UT 929 M2 ZAPATA PEGADA BOGIE 2,ZAPATA PEGADA,REGULACION,"06 08 2015 LAURE , CARLOS LAGUNA#ROZAMIENTO DE LA ZAPATA POSIBLEMENTE PORQUE LA MANGUERA DE AIRE ESTA TOCANDO EL SENSOR DE VELOCIDAD DE TRACCION Y FUERZA LA TIMONERIA .#SE DESMONTA MANGUERA Y SE CORRIGE ROCE&nbsp,#SE CAMBIAN LAS ZAPATAS&nbsp,"
2745625,7066-CO_917-R1,FRE01,"""""",5/2/2013 10:52,UT 917 R1 VALVULA ESTACIONAMIENTO EN EPAC EN FUGA,VALVULA CON FUGA,REPARAR FUGA,30.04.2013 IKER#VALVULA ESTACIONAMIENTO EN EPAC A FUGA##PROBLEMA SISTEMATICO DE VALVULAS##SE REPARA VALVULA CAMBIANDO JUNTAS TORICAS Y OK
2481114,7066-UT_913,FRE0202,"""""",9/18/2012 9:37,UT 913 M1  Y M2 REGULACION FRENO ESTACIONAMIENTO,"""""","""""",14.09.2012 CARLOS Y TITO#REGULACION DE FRENO DE ESTACIONAMIENTO#PRE PRE#AJUSTE DE SIRGA DE FRENO DE ESTACIONAMIENTO
9413820,7097-CO_963-M1,FRE04,T70,4/11/2024 8:07,"UT963 M1 OT_US3203 EPAC FUGA TPIL.Nº:26. REMOTO,MONT. UT963 M1 09/05","EPAC M1 FUGA TPIL Y VACÍA TA, ANTIRRETORNO ESTA OK.",REVISAR EV TPIL,"<html><div><font face=""helvetica, arial, verdana, sans-serif""><span style=""font-size: 13px,"">22/04/2024<span style=""white-space:pre"">	</span>ANGEL</span></font></div><font face=""helvetica, arial, verdana, sans-serif""><span style=""font-size: 13px,""><div><font face=""helvetica, arial, verdana, sans-serif""><span style=""font-size: 13px,""><br></span></font></div>EPAC M1 FUGA TPIL Y VACÍA TA, ANTIRRETORNO ESTA OK.</span></font><br></html>#					<html>3-5-24<div>IÑAKI M AITZ</div><div><br></div><div>SE DESMONTAN VALVULAS Y SE LIMPIAN</div><div>AL MONTAR EPAC SE OYE UNA FUGA AL DESFRENAR</div><div>SE QUITA EPAC PARA REVISAR</div><div><br></div><div>QUITADO 26</div><div>MONTADO&nbsp, 49</div></html>#					<html>07/05/24 IÑAKI M<div>SE REVISA OTRA VEZ, POSIBLE JUNTA PILLADA EN VALVULA RELE, SE COLOCA OK, PENDIENTE PROBAR EN TREN</div></html>#					<html>9-5-24<div>IÑAKI M DANI</div><div><br></div><div>SE VUELVE A DESMONTAR POR TENER ROTA LA TORICA DE VALVULA RELE</div><div>SE CAMBIA JUNTA TORICA Y SE MONTA EN TREN 963-M1</div><div>SE PRUEBA Y OK</div><div><br></div><div>VER SI PARA 20/05/24 FUNCIONA OK O NO</div></html>#					<html>17/05/2024<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>EPAC M1 FUNCIONA PERFECTAMENTE, TPIL NO VARÍA NADA YA.&nbsp,</div><div><br></div><div>COMPLETAR OT.</div></html>"
7658335,7066-CO_901-R1,FRE0708,T70,5/25/2021 7:44,"ROSMIMAN UT 901 R1 METRAQUILATO DE DESBLOQUEO PUERTAS 1,2Y4 ROTOS",VANDALISMO,COLOCACION,""""""
9435592,7066-CO_925-M2,FRE0708,T62,4/23/2024 22:27,UT 925 M2 BOG 2 SIRGA IZQ ESTACIONAMIENTO NO ACTUA,SIRGA ROTA,SE SUSTITUYE,""""""
7318062,7066-CO_905-R1,FRE0103,T70,10/19/2020 13:30,UT905 R1 FALLO DE FRENO ESTACIONAMIENTO. MARCA EN AMARILLO SIN CAMBAIR ESTADO,JUNTAS VALVULA MONOESTABLE DE FRENO ESTACIONAMIENTO DETERIORADAS,SE CAMBIAN JUNTAS DE VALVULA MONOESTABLE,"21/10/2020 ENRIQUE, XABI T###R1 SE CAMBIAN LAS JUNTAS DE LA CORREDERA VALVULA ESTACIONAMIENTO. SE PRUEBA Y SIGUE QUEDANDO EN AMARILLO ###SE INTERCAMBIAN VALVULAS ENTRE R1 Y R2, SIGUE QUEDANDO EN AMARILLO EL DE R1.###DESPUES DE APLICAR Y QUITAR FRENO ESTACIONAMIENTO UNAS CUANTAS VECES EL FRENO ACTUA CORRECTAMENTE###LA VALVULA QUE FALLABA EN R1 QUEDA PUESTA EN R2 Y VICEVERSA.###SI FALLA EN R1 PUEDE SER LA EPAC###SI FALLA EN R2 PODRIA SER LA VALVULA#					22/10/2020    XABI T###NO SE OBSERVAN FALLOS EN REGISTROS#SE PRUEBA FUNCIONAMIENTO VARIAS VECES.OK"
9992404,7066-CO_904-M1,FRE0103,T70,2/10/2025 6:53,M1_EQ1-OT_US3225A_EQ1 | Retardo en la aplicación Freno Estacionamiento_EQ1,TARDA ENN ACTUAR,SE CAMBIAN JUNTAS CORREDERAS,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=904&startDT=2025-02-08T08:36:00.000Z&endDT=2025-02-08T08:38:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>"
2961724,7066-CO_905-R1,FRE07,"""""",10/14/2013 13:11,UT 905 R1 CILINDRO EJE 8 NO FRENA,CILINDRO NO FRENA,COMPROBAR FUNCIONAMIENTO,14.10.2013 MIKEL#EL CILINDRO DEL R1 EJE Nº 8 DRCHA NO FRENA#LA ZAPATA ESTA INTACTA Y EL DISCO APENAS DESGASTADO##BONO ABIERTO EL 3-10-13 Y REPARADO#SE COMPRUEBA EL FUNCIONAMIENTO DEL CILINDRO. ESTA OK
